,cmp,0,1,2,3,4,5
63,산와대부(주),0.027870340272784233,0.027965985238552094,0.02781984582543373,0.027893967926502228,0.8604857921600342,0.027964027598500252
64,케이비국민카드(주),0.0,0.09516513347625732,0.0,0.9003509283065796,0.0,0.0
65,공무원연금공단,0.0,0.5222420692443848,0.0,0.0,0.23625539243221283,0.23953887820243835
66,에이원손해사정(주),0.0,0.0,0.0,0.9951930642127991,0.0,0.0
67,케이비증권(주),0.0,0.0,0.0,0.3149644136428833,0.0,0.6820722222328186
68,유안타증권(주),0.6303947567939758,0.0,0.0,0.0,0.24446195363998413,0.12202885746955872
69,삼성화재애니카손해사정(주),0.0,0.0,0.0,0.9912431836128235,0.0,0.0
70,로카모빌리티(주),0.03730124980211258,0.49373382329940796,0.0,0.4661295413970947,0.0,0.0
71,하나캐피탈(주),0.0,0.0,0.0,0.9940795302391052,0.0,0.0
72,신영증권(주),0.0,0.0,0.0,0.0,0.0,0.9922743439674377
73,(주)카카오뱅크,0.0,0.1608736217021942,0.0,0.8372984528541565,0.0,0.0
74,미래에셋증권(주),0.0,0.0,0.0,0.926994800567627,0.06438445299863815,0.0
75,대구은행(주),0.0,0.0,0.0,0.0,0.0,0.9906606078147888
76,케이비캐피탈(주),0.0,0.0,0.0,0.9891374111175537,0.0,0.0
77,한화투자증권(주),0.0,0.0,0.0,0.0,0.9946874380111694,0.0
78,흥국화재해상보험(주),0.0,0.0,0.0,0.9915812611579895,0.0,0.0
79,미래에셋생명보험(주),0.0,0.0,0.0,0.9804242253303528,0.0,0.0
80,(주)카카오페이,0.0,0.19176532328128815,0.0,0.8060919642448425,0.0,0.0
81,경남은행(주),0.0,0.0,0.0,0.0,0.9745492935180664,0.0
82,인카금융서비스(주),0.0,0.0,0.0,0.9949313402175903,0.0,0.0
83,수산업협동조합중앙회,0.0,0.42986392974853516,0.0,0.0,0.0,0.5662267208099365
84,(주)에즈금융서비스,0.0,0.0,0.0,0.9938993453979492,0.0,0.0
85,부산은행(주),0.0,0.0,0.0,0.0,0.0,0.9855266213417053
86,피플라이프(주),0.0,0.44121477007865906,0.0,0.3301995098590851,0.0,0.2259398102760315
87,광주은행(주),0.0,0.0,0.0,0.0,0.0,0.992423415184021
88,웰컴크레디라인대부(주),0.0,0.0,0.0,0.9580420255661011,0.0,0.0
89,고려신용정보(주),0.995661199092865,0.0,0.0,0.0,0.0,0.0
90,(주)한국투자저축은행,0.0,0.0,0.0,0.44321972131729126,0.0,0.5519446730613708
91,엔에이치농협캐피탈(주),0.0,0.0,0.0,0.8101488351821899,0.0,0.18659931421279907
92,롯데캐피탈(주),0.0,0.0,0.0,0.0,0.0,0.9893466234207153
93,한국무역보험공사,0.0,0.9889469146728516,0.0,0.0,0.0,0.0
94,(주)우리카드,0.0,0.0,0.0,0.0,0.0,0.9894979596138
95,신용협동조합중앙회,0.0,0.05333530530333519,0.0,0.3267163038253784,0.0,0.616392970085144
96,신한생명보험(주),0.9804023504257202,0.0,0.0,0.0,0.0,0.0
97,제이비우리캐피탈(주),0.0,0.0,0.0,0.9922202229499817,0.0,0.0
98,케이디비생명보험(주),0.0,0.0,0.0,0.021170083433389664,0.4023570716381073,0.5671349167823792
99,동양생명보험(주),0.0,0.0,0.0,0.9844188690185547,0.0,0.0
100,유진투자증권(주),0.0,0.0,0.0,0.0,0.0,0.9933808445930481
101,농협생명보험(주),0.0,0.0,0.0,0.7366546988487244,0.0,0.25759291648864746
102,(주)에이플러스에셋어드바이저,0.0,0.057049475610256195,0.0,0.8270211219787598,0.0,0.11111824214458466
103,제이티친애저축은행(주),0.0,0.3261968791484833,0.0,0.1468650996685028,0.0,0.5189380645751953
104,아프로파이낸셜대부(주),0.0,0.0,0.0,0.0,0.0,0.9699760675430298
105,예금보험공사,0.8396727442741394,0.14997190237045288,0.0,0.0,0.0,0.0
106,비엠더블유파이낸셜서비스코리아(주),0.0,0.9922119379043579,0.0,0.0,0.0,0.0
107,프라임에셋(주),0.0,0.050611600279808044,0.0,0.6334797143936157,0.0,0.3122560381889343
108,에이비엘생명보험(주),0.0,0.1768731325864792,0.0,0.8058677315711975,0.0,0.0
109,메르세데스벤츠파이낸셜서비스코리아(주),0.0,0.0,0.9910560250282288,0.0,0.0,0.0
110,오릭스캐피탈코리아(주),0.34098511934280396,0.0,0.0,0.6382009387016296,0.0,0.017945585772395134
111,(주)페퍼저축은행,0.0,0.2412704974412918,0.0,0.021670468151569366,0.0,0.7347573041915894
112,신한저축은행(주),0.0,0.0,0.0,0.9911420941352844,0.0,0.0
113,케이비생명보험(주),0.9904331564903259,0.0,0.0,0.0,0.0,0.0
114,디비생명보험(주),0.0,0.0,0.0,0.38770076632499695,0.0,0.6061728000640869
115,미쓰비시도쿄유에프제이은행서울지점(주),0.0,0.0,0.0,0.0,0.0,0.9649694561958313
116,한국벤처투자,0.0,0.0,0.0,0.0,0.9932193160057068,0.0
117,에이아이지손해보험(주),0.0,0.9906643033027649,0.0,0.0,0.0,0.0
118,(주)핀크,0.0,0.0,0.0,0.9972237348556519,0.0,0.0
119,하나손해보험(주),0.9945741891860962,0.0,0.0,0.0,0.0,0.0
120,디비씨에이에스손해사정(주),0.0,0.0,0.0,0.75316321849823,0.0,0.23120920360088348
121,미래에셋자산운용(주),0.0,0.0,0.0,0.0,0.0,0.9893518090248108
122,현대차증권(주),0.9886334538459778,0.0,0.0,0.0,0.0,0.0
123,애큐온캐피탈(주),0.0,0.0,0.0,0.9886286854743958,0.0,0.0
124,유화증권(주),0.0,0.5043865442276001,0.0,0.04268182814121246,0.0,0.44516345858573914
125,에스케이증권(주),0.9864466786384583,0.0,0.0,0.0,0.0,0.0
126,이베스트투자증권(주),0.0,0.04880022257566452,0.0,0.5695804953575134,0.0,0.3775483965873718
127,새마을금고중앙회,0.0,0.0,0.9931727051734924,0.0,0.0,0.0
128,아이비케이투자증권(주),0.34878671169281006,0.21473640203475952,0.0,0.03187352791428566,0.26755139231681824,0.1360965222120285
129,중국은행서울지점,0.0,0.1933385580778122,0.0,0.8006061911582947,0.0,0.0
130,한국외환은행(주),0.04185982793569565,0.042085397988557816,0.041744913905858994,0.7903681993484497,0.041836727410554886,0.042104918509721756
131,(주)한국거래소,0.0,0.9933226108551025,0.0,0.0,0.0,0.0
132,(주)한빛자산관리대부,0.29314520955085754,0.15506328642368317,0.0,0.0915217250585556,0.0,0.4585190415382385
133,전북은행(주),0.0,0.0,0.0,0.0,0.0,0.9909482598304749
134,농협손해보험(주),0.0,0.0,0.0,0.0,0.0,0.9890760183334351
135,한국예탁결제원,0.0,0.0,0.0,0.0,0.9892187118530273,0.0
136,브이피(주),0.6924669742584229,0.0,0.0,0.293201208114624,0.0,0.0
137,건설근로자공제회,0.0,0.0,0.0,0.0,0.9821232557296753,0.0
138,엠캐피탈(주),0.1292445808649063,0.0,0.0,0.8611438274383545,0.0,0.0
139,한패스(주),0.0,0.020194832235574722,0.0,0.01752888225018978,0.0,0.9604628086090088
140,(주)바로크레디트대부,0.015249369665980339,0.9236820340156555,0.015246627852320671,0.015275306068360806,0.015289140865206718,0.015257549472153187
141,(주)글로벌금융판매,0.0,0.0,0.0,0.0,0.9902231693267822,0.0
142,현대하이카손해사정(주),0.9737187027931213,0.0,0.0,0.0,0.0,0.0
143,아이비케이캐피탈(주),0.0,0.0,0.0,0.0,0.0,0.9922165870666504
144,다올투자증권(주),0.0,0.619022786617279,0.0,0.21912828087806702,0.0,0.15799292922019958
145,한국예술인복지재단,0.0,0.9938587546348572,0.0,0.0,0.0,0.0
