,cmp,0,1,2,3,4,5,6,7,8
77,(의)삼광의료재단,0.859581470489502,0.0,0.0,0.0,0.0,0.1368146687746048,0.0,0.0,0.0
78,자생한방병원,0.0619024932384491,0.0,0.0,0.0,0.0,0.9342049956321716,0.0,0.0,0.0
79,(주)종근당바이오,0.03914177045226097,0.9593639969825745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,경북대학교병원,0.0,0.0,0.09286756813526154,0.0,0.0,0.9047517776489258,0.0,0.0,0.0
81,동화약품(주),0.0,0.0,0.0,0.09518557786941528,0.0,0.0,0.0,0.9015976786613464,0.0
82,제이더블유신약(주),0.0,0.06990494579076767,0.09331303834915161,0.0,0.0,0.0,0.8247421383857727,0.0,0.0
83,(주)비씨월드제약,0.05891880765557289,0.617874264717102,0.0,0.0,0.2468940019607544,0.0,0.0740976482629776,0.0,0.0
84,사회복지법인 밀알복지재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915134310722351,0.0
85,삼아제약(주),0.19352424144744873,0.7081841826438904,0.0,0.09524469077587128,0.0,0.0,0.0,0.0,0.0
86,영진약품(주),0.0,0.2923790514469147,0.0,0.1588897556066513,0.09259075671434402,0.0,0.235066220164299,0.21975024044513702,0.0
87,유유제약(주),0.07770895957946777,0.3624238073825836,0.0,0.1410391926765442,0.0,0.0,0.1546774059534073,0.2587239742279053,0.0
88,고려제약(주),0.9970343708992004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,부산대학교병원,0.0,0.0,0.0,0.0,0.0,0.9963541030883789,0.0,0.0,0.0
90,(주)펜믹스,0.0,0.0,0.0,0.0,0.0,0.0,0.99676513671875,0.0,0.0
91,경희의료원,0.0,0.0,0.0,0.0,0.0,0.9969111084938049,0.0,0.0,0.0
92,삼천당제약(주),0.0,0.0,0.0,0.0,0.9984877109527588,0.0,0.0,0.0,0.0
93,메드트로닉코리아(주),0.0,0.9973983764648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,중앙대학교병원,0.0,0.0,0.0,0.0,0.0,0.9968114495277405,0.0,0.0,0.0
95,(주)드림씨아이에스,0.0,0.0,0.0,0.9942967295646667,0.0,0.0,0.0,0.0,0.0
96,현대약품(주),0.0,0.0,0.0,0.0,0.8485802412033081,0.0,0.144406259059906,0.0,0.0
97,(주)녹십자셀,0.38318243622779846,0.4814644455909729,0.0,0.0,0.0,0.0,0.0,0.0,0.12441346794366837
98,(주)로킷헬스케어,0.0,0.0,0.0,0.0,0.9858798980712891,0.0,0.0,0.0,0.0
99,삼일제약(주),0.9840425252914429,0.0,0.0,0.0,0.0,0.0,0.013206622563302517,0.0,0.0
100,경남제약(주),0.014751267619431019,0.9814514517784119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,대한산업보건협회(사),0.0,0.0,0.9967414140701294,0.0,0.0,0.0,0.0,0.0,0.0
102,(주)태준제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940295815467834
103,휴마시스(주),0.0,0.7629373073577881,0.0,0.2359616905450821,0.0,0.0,0.0,0.0,0.0
104,(주)사이넥스,0.0,0.935309886932373,0.0,0.0,0.01850072294473648,0.04388853907585144,0.0,0.0,0.0
105,(주)한국얀센,0.0,0.0,0.0,0.0,0.9925863146781921,0.0,0.0,0.0,0.0
106,(주)글락소스미스클라인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841119050979614,0.0
107,연세의료원,0.0,0.0,0.9952925443649292,0.0,0.0,0.0,0.0,0.0,0.0
108,(주)유바이오로직스,0.0,0.0,0.0,0.0,0.9954292178153992,0.0,0.0,0.0,0.0
109,대한뉴팜(주),0.0,0.0,0.0,0.9955291152000427,0.0,0.0,0.0,0.0,0.0
110,세이브더칠드런코리아,0.0,0.0,0.9957836866378784,0.0,0.0,0.0,0.0,0.0,0.0
111,(주)디알텍,0.0,0.0,0.0,0.0,0.9967171549797058,0.0,0.0,0.0,0.0
112,한미정밀화학(주),0.6537452340126038,0.16224992275238037,0.0,0.0,0.0,0.14844608306884766,0.0,0.03359372168779373,0.0
113,(의)이원의료재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944396615028381,0.0
114,실로암시각장애인복지관,0.0,0.17854754626750946,0.0,0.33130550384521484,0.0,0.0,0.0,0.46076080203056335,0.028318781405687332
115,삼진제약(주),0.0,0.0,0.0,0.0,0.9332907199859619,0.06144927069544792,0.0,0.0,0.0
116,국립중앙의료원,0.0,0.0,0.0,0.0,0.0,0.996932327747345,0.0,0.0,0.0
117,아산제약(주),0.0,0.7458223700523376,0.0,0.2488088458776474,0.0,0.0,0.0,0.0,0.0
118,(주)제넥신,0.0,0.81744784116745,0.0,0.0,0.17923961579799652,0.0,0.0,0.0,0.0
119,한국프라임제약(주),0.06451280415058136,0.0,0.0,0.0,0.0,0.0,0.5146500468254089,0.41779008507728577,0.0
120,(주)CMG제약,0.0,0.0,0.0,0.9915936589241028,0.0,0.0,0.0,0.0,0.0
121,(주)에스엘에스바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975624680519104,0.0
122,녹십자의료재단,0.0,0.0,0.0,0.0,0.08574745804071426,0.9099986553192139,0.0,0.0,0.0
123,(주)메드파크,0.7839229702949524,0.0,0.0,0.20404165983200073,0.0,0.0,0.0,0.0,0.0
124,아주약품(주),0.0,0.0,0.0,0.0,0.3248138427734375,0.0,0.6689220666885376,0.0,0.0
125,알보젠코리아(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9961320757865906,0.0,0.0
126,콜마비앤에이치(주)푸디팜사업부문,0.745241105556488,0.0,0.0,0.2532790005207062,0.0,0.0,0.0,0.0,0.0
127,메디포스트(주),0.0,0.9041563868522644,0.0,0.0,0.09065370261669159,0.0,0.0,0.0,0.0
128,(주)에스텍파마,0.0,0.0,0.0,0.9258899688720703,0.0,0.07152365148067474,0.0,0.0,0.0
129,승가원,0.0,0.0,0.9940299987792969,0.0,0.0,0.0,0.0,0.0,0.0
130,충북대학교병원,0.0,0.0,0.0491718165576458,0.0,0.0,0.9472411870956421,0.0,0.0,0.0
131,(주)파마리서치,0.0,0.02775690145790577,0.0,0.6861688494682312,0.0363294780254364,0.0,0.0,0.03643517941236496,0.21176494657993317
132,대웅바이오(주),0.43995848298072815,0.11363208293914795,0.0,0.0,0.4376456141471863,0.0,0.0,0.0,0.0
133,서울특별시보라매병원,0.0,0.0,0.1396869570016861,0.0,0.0,0.8540855646133423,0.0,0.0,0.0
134,한국유니온제약(주),0.7167637944221497,0.0,0.0,0.2804560661315918,0.0,0.0,0.0,0.0,0.0
135,조아제약(주),0.0,0.0,0.0,0.7028886079788208,0.2934567332267761,0.0,0.0,0.0,0.0
136,(주)오리엔트바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909245371818542
137,국제약품(주),0.0,0.0,0.0,0.3132885694503784,0.0,0.6802780032157898,0.0,0.0,0.0
138,서울특별시서울의료원,0.0,0.0,0.0,0.0,0.0,0.9958624839782715,0.0,0.0,0.0
139,(주)메타바이오메드,0.5896610021591187,0.40531641244888306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,전남대학교병원,0.0,0.0,0.9778079390525818,0.0,0.0,0.018414046615362167,0.0,0.0,0.0
141,한화제약(주),0.0,0.0,0.9934099316596985,0.0,0.0,0.0,0.0,0.0,0.0
142,(주)차바이오텍,0.0,0.0,0.0,0.9905357956886292,0.0,0.0,0.0,0.0,0.0
143,(주)이수앱지스,0.0,0.0,0.0,0.9881381392478943,0.0,0.0,0.0,0.0,0.0
144,대정화금(주),0.0,0.167890265583992,0.0,0.19065389037132263,0.0,0.0,0.0,0.0,0.6364339590072632
145,(주)한국백신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936904311180115,0.0
146,(주)바이오넷,0.0,0.9967883229255676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,(주)서울제약,0.9871059060096741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,보령바이오파마(주),0.0,0.0,0.0,0.9966428875923157,0.0,0.0,0.0,0.0,0.0
149,(주)다림바이오텍,0.0,0.3744245171546936,0.0,0.5039548277854919,0.02537073940038681,0.09490662068128586,0.0,0.0,0.0
150,(주)얀센백신,0.0,0.9918380975723267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,(주)쎌바이오텍,0.0,0.9752829670906067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,신신제약(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887392520904541,0.0
153,(주)코스모진텍,0.0,0.0,0.0,0.9878132343292236,0.0,0.0,0.0,0.0,0.0
154,제이더블유생명과학(주),0.9935537576675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,전북대학교병원,0.0,0.0,0.992768406867981,0.0,0.0,0.0,0.0,0.0,0.0
156,콜마파마(주),0.0,0.0,0.0,0.0,0.0,0.0,0.964411735534668,0.0,0.0
157,경상대학교병원,0.0,0.0,0.9924622178077698,0.0,0.0,0.0,0.0,0.0,0.0
158,한국코러스(주),0.6053866147994995,0.38867098093032837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,이니스트에스티(주),0.40195488929748535,0.37221163511276245,0.0,0.1373508721590042,0.08420510590076447,0.0,0.0,0.0,0.0
160,(주)래피젠,0.7183540463447571,0.28027021884918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,(주)인트론바이오테크놀로지,0.0,0.0,0.0,0.9693227410316467,0.0,0.0,0.0,0.0,0.0
162,한국오츠카제약(주),0.0,0.4771467447280884,0.0,0.43522486090660095,0.0,0.0,0.08317992836236954,0.0,0.0
163,강원대학교병원,0.0,0.0,0.0,0.0,0.0,0.9953663945198059,0.0,0.0,0.0
164,(주)알바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925253987312317
165,의료법인인성의료재단 한림병원,0.0,0.0,0.0,0.33628660440444946,0.0,0.6567627787590027,0.0,0.0,0.0
166,바디텍메드(주),0.0,0.6183326840400696,0.0,0.0,0.0,0.0,0.0,0.3771933317184448,0.0
167,테고사이언스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693280458450317
168,(주)셀리버리,0.0,0.3959517776966095,0.0,0.14566823840141296,0.0,0.0,0.0,0.0,0.4565862715244293
169,오산한국병원,0.0,0.0,0.9884476661682129,0.0,0.0,0.0,0.0,0.0,0.0
170,(주)메디트,0.0,0.8082802891731262,0.0,0.18916736543178558,0.0,0.0,0.0,0.0,0.0
171,에스트라(주),0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534,0.1111111119389534
172,(주)바이오노트,0.0,0.0,0.0,0.13004834949970245,0.0,0.0,0.0,0.8659999966621399,0.0
173,구주제약(주),0.0,0.03836679086089134,0.0,0.42522719502449036,0.0,0.5301697850227356,0.0,0.0,0.0
174,(주)녹십자웰빙,0.0,0.03285827860236168,0.0,0.0,0.9648720622062683,0.0,0.0,0.0,0.0
175,(주)다산제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953421950340271,0.0
176,(주)한국비엔씨,0.0,0.2935846447944641,0.0,0.42843204736709595,0.0,0.0,0.0,0.2766159474849701,0.0
177,애니젠(주),0.0,0.0,0.0,0.9953683018684387,0.0,0.0,0.0,0.0,0.0
178,코오롱제약(주),0.0,0.0,0.7765650749206543,0.05728227645158768,0.0,0.0,0.15961095690727234,0.0,0.0
179,(주)비보존제약,0.27694058418273926,0.07560551911592484,0.0,0.43417224287986755,0.0,0.0,0.0,0.21091540157794952,0.0
180,(주)제뉴원사이언스,0.4052206873893738,0.32969897985458374,0.0,0.018044928088784218,0.0,0.0,0.0,0.24577444791793823,0.0
181,엔티엘의료재단,0.0,0.0,0.0,0.8209115862846375,0.0,0.1679677814245224,0.0,0.0,0.0
